date,VIX_cboe,SMB_fama,HML_fama,MKT_fama,MOM_fama,STR_fama,RVAR_fama,BAB_aqr,QMJ_aqr,Term_Spread_fred,Credit_Spread_fred,Treasury_10yr_fred,Tbill_3mo_fred,Oil_Price_fred,Dollar_Index_fred,TED_Spread_fred,Skew_cboe,CF_Leverage_fred,TS_MOM_aqr,MOM_CM_aqr,MOM_EQ_aqr,MOM_FI_aqr,MOM_FX_aqr,HMLD_aqr,ECU_epu,MACVOL_fred,Bullish_Aver_aaii,Neutral_Aver_aaii,Bearish_Aver_aaii,Spread_Aver_aaii,BB_Ratio_Aver_aaii,MAVB_8week_aaii,MACVOL_annualized_fred
2002-02,22.709999084472656,0.22,-0.29,-0.71,0.17,0.2,-14.36,9.67,3.42,3.26,2.86,5.02,1.76,-0.7694087651910375,0.810629540830532,0.19,119.660004,0.1222749215374438,0.45,0.2,1.3,0.7,0.5,0.49,115.10091349179848,5.41168,0.40865,0.37915,0.2122,0.1964499999999999,1.9257775683317624,0.431790625,14.795332079633946
2002-03,21.1200008392334,-0.61,-0.32,2.22,-0.76,1.78,11.17,3.13,-2.08,3.21,2.97,4.98,1.77,16.01400148602259,-0.8630113144847074,0.16,112.970001,0.1286692093695316,-5.0,-15.3,-2.2,-0.7,0.3,2.51,136.7686814678557,5.3162,0.535425,0.303,0.16155,0.373875,3.314298978644383,0.446690625,14.696250017127438
2002-04,19.959999084472656,-0.22,-0.07,-0.12,-0.34,-0.56,-12.87,12.96,2.55,3.65,2.78,5.44,1.79,1.6328552244790018,-0.5933504278678337,0.27,114.75,0.1083963926771408,1.68,-0.2,-1.1,0.6,0.1,1.94,81.73342316227303,5.43672,0.3639,0.38585,0.250175,0.113725,1.4545817927450786,0.4598437499999999,14.841163615172745
2002-05,18.729999542236328,-0.81,0.75,0.74,0.14,-0.18,-7.0,7.44,1.76,3.31,2.86,5.08,1.77,7.15792644574369,-2.667092376032454,0.18,116.040001,0.0982287087729503,2.86,6.5,1.3,1.2,2.7,0.16,108.0162338896206,4.19171,0.29706,0.3367,0.36624,-0.0691799999999999,0.8111074705111402,0.3627275,15.184072194665944
2002-06,20.059999465942383,-0.42,1.2,-2.43,1.57,-1.07,-14.52,8.08,3.5,3.29,3.0,5.06,1.77,-9.034590248167406,-2.689585331387201,0.17,112.449997,0.0966915150974937,6.13,-0.3,1.4,-0.3,2.8,-2.15,95.82005286509322,4.80751,0.353225,0.285,0.361775,-0.0085499999999999,0.9763665261557598,0.3217625,14.827860842236394
2002-07,23.3700008392334,-0.4,0.17,-2.32,2.14,-1.26,-11.67,-1.29,6.17,3.13,3.14,4.85,1.72,13.627140941105598,-2.490938784208041,0.18,112.160004,0.092868078132599,5.66,1.3,3.7,0.9,-0.8,-4.14,145.81059684920484,13.12733,0.289425,0.23125,0.47935,-0.1899249999999999,0.6037863773860436,0.322159375,15.589000738336455
2002-08,27.11000061035156,1.85,1.03,-2.68,1.71,-0.1,-0.42,3.12,0.7,2.79,3.27,4.47,1.68,-2.1069912537298285,1.510097618000228,0.16,116.660004,0.0945772873770284,3.31,2.8,-0.4,0.2,0.2,0.57,159.76684761585952,12.48208,0.40718,0.23098,0.36182,0.04536,1.1253662041899288,0.335395,15.67560254096647
2002-09,36.95000076293945,1.14,0.64,-3.95,2.0,0.65,-15.85,5.57,4.33,2.34,3.39,3.98,1.64,7.96754364765837,0.3139331377167043,0.19,109.089996,0.1181809509958919,6.85,-4.1,11.2,0.7,3.1,-4.71,166.29870818098846,10.17771,0.320325,0.23645,0.443225,-0.1229,0.7227141970782335,0.373528125,10.49183799332995
2002-10,39.970001220703125,-2.17,-0.42,3.56,-0.56,1.35,12.15,-8.96,-0.18,2.13,3.74,3.72,1.59,-5.906254780155374,0.4664195500281742,0.2,114.379997,0.1393560675364399,-3.05,-5.2,-9.0,0.4,1.8,1.79,104.6776946899469,8.16131,0.39916,0.19316,0.40768,-0.00852,0.97910125588697,0.3587725,10.335096601690854
2002-11,34.119998931884766,0.67,-0.31,1.73,-1.87,-1.04,21.21,-14.43,-8.9,2.58,3.76,4.01,1.43,-0.7035211171231515,-1.457032548435,0.25,112.449997,0.1549860276444657,-0.87,-4.4,-4.9,-0.8,2.1,11.37,155.9075055150859,5.45747,0.500675,0.219275,0.2800249999999999,0.22065,1.7879653602356933,0.4200125,10.598588049471497
2002-12,29.299999237060547,0.7,-0.11,-0.1,-0.37,0.06,-13.33,12.19,4.26,2.98,3.37,4.22,1.24,6.198685136949056,-0.9002830261843564,0.2,114.339996,0.1843991261609096,9.29,8.5,7.8,0.2,4.0,-0.54,157.174007849803,6.09179,0.44295,0.297575,0.259475,0.183475,1.7071008767704017,0.48304375,10.705165089949892
2003-01,27.459999084472656,-0.89,-0.35,3.14,-1.6,2.29,0.54,1.57,-0.27,2.85,3.37,4.07,1.22,13.312866113241071,-2.613748651686254,0.18,109.199997,0.2068190099096605,4.9,5.0,4.3,-1.6,1.1,0.5,191.039534303704,7.09343,0.30046,0.29774,0.40184,-0.1013799999999999,0.7477105315548478,0.4033749999999999,10.526701477503426
2003-02,25.38999938964844,-0.79,-0.19,0.37,-0.15,0.63,-3.64,1.86,2.48,2.83,3.14,4.01,1.18,6.08183116344323,-0.8100783937463052,0.19,109.580002,0.2193339244413794,4.99,16.4,6.5,0.3,-1.3,-3.06,164.46049501027022,5.03075,0.229575,0.348275,0.422125,-0.1925499999999999,0.5438554930411609,0.286440625,10.608331787994418
2003-03,31.020000457763672,0.22,0.49,-0.67,0.43,0.29,1.77,1.2,0.96,2.48,3.23,3.68,1.2,-8.31431564494296,-0.6899978135590623,0.16,108.779999,0.2091865696498857,-2.66,-9.4,0.5,-0.1,-0.3,-1.93,162.68630217174487,6.71601,0.3747499999999999,0.221225,0.4040249999999999,-0.029275,0.9275416125239776,0.276378125,10.416088679689882
2003-04,30.43000030517578,-0.21,0.32,1.12,-0.38,0.48,15.16,-3.45,-6.05,2.72,3.02,3.84,1.12,-12.939897387903832,-0.4897648676514432,0.18,109.349998,0.1850981348820989,-0.02,-7.7,-9.8,-0.5,1.6,6.35,114.941365694544,6.38998,0.450275,0.251,0.298725,0.15155,1.5073227885178675,0.3568875,10.262788960763235
2003-05,28.36000061035156,0.25,-0.22,-0.03,-0.13,0.24,17.92,-5.61,-7.15,2.78,2.77,3.88,1.1,-0.2025274388196329,-4.713248337685839,0.22,111.43,0.1680685935537947,6.51,-2.5,0.5,1.1,3.4,7.06,114.6939219033353,5.01626,0.53096,0.24852,0.22052,0.31044,2.4077634681661526,0.4721674999999999,10.004696985172426
2003-06,21.59000015258789,-0.14,0.68,0.39,-0.75,-0.11,3.23,1.88,-0.96,2.29,2.85,3.43,1.14,5.305130717077211,-1.174220632822831,0.16,110.860001,0.1635195636434148,-2.26,0.4,-2.3,0.5,-2.3,1.58,85.68229964388917,4.45621,0.5746,0.1933,0.2321,0.3425,2.4756570443774235,0.53996875,10.115153371111989
2003-07,20.850000381469727,-0.44,-0.06,0.73,0.35,0.31,6.61,0.56,-2.2,2.67,2.81,3.56,0.89,3.073241963973028,2.2232081703634554,0.24,108.269997,0.1643342919291859,-7.19,-1.5,-2.4,-2.3,-0.5,-1.95,53.815074861268855,3.6899,0.47844,0.2380399999999999,0.28352,0.1949199999999999,1.6875,0.5284175,8.709430362358024
2003-08,19.459999084472656,-0.53,-0.12,-1.06,-0.2,-0.07,6.8,0.15,-1.25,3.49,2.57,4.44,0.95,-0.0977720948706073,1.4985742766467691,0.21,114.599998,0.1783629434678651,-2.08,-2.3,-0.7,1.8,-0.7,1.57,112.82192959401422,3.50923,0.539175,0.21765,0.243175,0.296,2.2172303896370926,0.5097093749999999,6.615265924771715
2003-09,20.75,0.52,-0.08,1.4,0.1,0.33,-1.55,1.87,-0.13,3.63,2.39,4.61,0.98,-7.165817855536528,-1.7690088334185838,0.18,113.190002,0.2113289453725466,5.95,-5.2,1.6,0.3,1.3,1.06,75.4803542937821,3.25763,0.601175,0.209425,0.189425,0.4117499999999999,3.173683515903392,0.555925,5.320576826940212
2003-10,19.020000457763672,0.39,0.17,2.16,0.25,0.55,11.16,0.27,-1.28,3.01,2.56,3.96,0.95,3.503677599486288,-3.8671440435772753,0.22,116.529999,0.2170382984845428,3.56,6.0,3.4,-0.2,2.5,0.66,45.09860428731677,2.9247,0.55702,0.2409599999999999,0.20202,0.355,2.757251757251757,0.577835,4.924262459617738
2003-11,21.06999969482422,0.7,0.45,0.93,0.87,-0.74,3.47,4.61,0.38,3.44,2.32,4.4,0.96,8.866930102601401,-0.452938695373839,0.23,121.07,0.2184566450396183,1.93,0.7,-0.6,-0.4,2.3,1.03,38.32838703921993,1.91734,0.5613,0.25665,0.182075,0.379225,3.082795551283812,0.56203125,5.745557240451146
2003-12,16.549999237060547,0.33,-0.04,1.11,0.12,-0.29,1.62,6.31,-1.95,3.45,2.3,4.4,0.95,2.0634457816979257,-2.5062077168184094,0.25,120.400002,0.2342633120503161,7.4,7.4,0.9,0.4,1.6,5.39,36.81634959026828,3.18069,0.625875,0.193875,0.180225,0.44565,3.4727424053266747,0.583309375,5.699440245213137
2004-01,16.770000457763672,0.79,0.43,-0.17,0.02,-0.07,7.37,-1.47,-3.93,3.45,2.32,4.38,0.93,8.251995737319785,-1.825088849816792,0.24,112.160004,0.2394519271216947,0.83,-1.0,2.5,1.4,1.8,0.23,100.85266986272632,4.44053,0.6445000000000001,0.21568,0.13982,0.5046799999999999,4.609497925904735,0.6246924999999999,4.910789302715433
2004-02,18.21999931335449,-0.35,-0.13,0.27,-0.55,-0.32,0.15,5.39,0.37,3.24,2.17,4.18,0.94,-2.8107137902188217,0.792548649498892,0.2,111.879997,0.211396187822236,5.87,7.4,1.5,1.1,1.7,0.9,51.9354175838594,2.75397,0.5126000000000001,0.267525,0.219875,0.2927249999999999,2.3313246162592383,0.6075781250000001,5.022579770881132
2004-03,17.110000610351562,0.5,0.29,1.02,0.54,-0.1,-1.07,5.23,1.18,3.03,2.2,4.0,0.97,3.5960940573183557,1.916521568531282,0.17,115.870003,0.1935894488777548,0.39,1.6,-3.3,0.0,-2.7,0.64,58.85773845870666,2.32176,0.398,0.3132749999999999,0.28875,0.10925,1.3783549783549784,0.50624375,4.324096931425616
2004-04,14.4399995803833,0.19,0.04,0.64,0.25,0.28,-6.24,0.04,3.96,2.98,2.27,3.91,0.93,1.701037855206633,1.156529623630198,0.19,111.760002,0.2074570312927595,-4.46,-2.7,-0.3,-2.0,-2.8,1.07,47.885666560207696,3.34979,0.5554,0.2443,0.20028,0.35512,2.773117635310565,0.4735324999999999,3.130185989250613
2004-05,16.649999618530273,0.04,-0.35,0.85,0.21,-0.5,3.69,0.34,-0.22,3.53,2.05,4.53,1.0,9.06295512014077,1.8922843540813303,0.19,118.470001,0.2447859735377503,-1.45,-5.6,0.1,-0.1,-0.8,-1.15,63.33117988962383,2.87464,0.361625,0.2613,0.37705,-0.0154249999999999,0.959090306325421,0.4753843749999999,2.6152314938784293
2004-06,16.6200008392334,0.69,-0.07,0.14,0.73,0.19,2.14,2.52,-0.02,3.54,2.05,4.71,1.17,-5.322869483486414,-1.404768019083957,0.18,118.620003,0.2585237623870757,-1.58,4.2,2.9,-0.1,0.2,2.31,70.64628280604039,3.39428,0.466025,0.301025,0.232975,0.2330499999999999,2.0003219229531064,0.4158374999999999,2.2605165464478527
2004-07,16.299999237060547,-0.39,0.54,-1.06,0.2,-0.1,-10.93,5.98,3.45,3.35,2.12,4.57,1.22,6.810484138503337,-1.2202892186618852,0.4,116.129997,0.2581687848038319,-0.69,3.1,0.8,0.7,0.6,3.5,48.99131656260019,3.38691,0.4583,0.30034,0.2413599999999999,0.21694,1.898823334438184,0.4665149999999999,2.198773650186722
2004-08,15.199999809265137,-0.39,0.2,0.36,-0.07,-0.26,-3.4,2.7,-0.13,2.98,2.13,4.48,1.5,8.958453297898107,0.3068253383686325,0.21,118.730003,0.2507001815546141,0.37,-1.2,1.4,0.1,0.6,0.84,85.27958170935645,3.71504,0.364925,0.2998,0.33525,0.029675,1.0885160328113348,0.42650625,2.2486780011054135
2004-09,15.369999885559082,0.54,-0.39,0.3,0.37,0.44,5.02,2.99,-1.01,2.55,2.2,4.13,1.58,2.7420948659382605,-0.3349981859696038,0.25,117.559998,0.250005864167124,5.88,15.5,2.3,-0.4,1.3,-0.78,107.4003266276923,2.5537,0.45946,0.2406,0.29994,0.1595199999999999,1.531839701273588,0.402255,2.3131325932264146
2004-10,14.90999984741211,0.45,-0.11,1.48,-0.55,0.04,2.17,1.5,0.45,2.5,2.09,4.21,1.71,15.489517017217548,-2.104372884237704,0.36,116.040001,0.2606802121108343,1.12,1.3,-0.6,0.4,-0.4,0.07,102.55431869463096,3.14325,0.466075,0.26285,0.2711,0.1949749999999999,1.719199557358908,0.4638968749999999,2.308705513226167
2004-11,12.75,0.43,-0.06,0.06,-0.12,-0.23,7.65,3.07,-2.14,2.12,2.09,4.11,1.99,-8.716634070007444,-3.639906035336948,0.22,108.849998,0.2755439210479813,5.24,-0.3,2.7,-0.2,2.4,2.01,85.64779555348557,3.14185,0.5830500000000001,0.1827,0.234225,0.348825,2.489273134806276,0.5032875,1.9254371191901927
2004-12,16.270000457763672,-0.05,-0.75,1.48,-1.33,0.58,5.99,1.51,-0.93,2.16,1.95,4.38,2.22,-10.001155368755066,-1.121989657036948,0.24,116.010002,0.275773796399245,0.9,-10.5,-0.6,0.0,0.6,1.06,52.59752560080783,3.45309,0.55706,0.2319,0.2110599999999999,0.346,2.6393442622950825,0.5476175000000001,1.943487849565819
2005-01,12.970000267028809,-0.63,-0.07,-0.97,-0.63,0.4,-5.46,3.92,1.86,1.91,1.86,4.23,2.32,7.379764457815985,1.1315661862223214,0.27,119.870003,0.2699690528353639,2.33,8.0,0.2,1.6,-0.6,0.19,49.91490535949008,3.76226,0.33045,0.308325,0.3612,-0.03075,0.9148671096345516,0.49016875,1.5547563527449855
2005-02,14.079999923706056,0.0,0.22,0.69,0.5,-0.33,3.22,3.4,0.55,1.64,1.74,4.15,2.51,2.669263070379113,1.1980510439763004,0.28,119.82,0.2722271481226064,-1.34,-7.2,2.4,0.4,1.7,0.69,64.59779734102567,2.82024,0.384,0.341975,0.274025,0.1099749999999999,1.4013319952559071,0.3991125,1.5374616907661849
2005-03,12.029999732971191,0.05,0.16,0.58,-0.93,0.78,-4.09,0.58,1.88,1.63,1.58,4.38,2.75,11.938748156423218,-1.0082684636094077,0.23,118.510002,0.2776581487684467,0.57,7.7,0.2,0.4,0.2,2.09,54.12522112625749,2.74086,0.3466,0.29864,0.35476,-0.00816,0.976998534220318,0.368855,1.3316116861058296
2005-04,12.039999961853027,0.11,0.41,-0.64,1.54,-0.07,-6.43,1.36,1.41,1.66,1.65,4.46,2.8,-1.9236867879238284,1.892443949265732,0.38,116.120003,0.2854676555998104,-3.68,-3.9,-1.3,0.1,0.7,-0.95,80.47022790241014,3.47655,0.2770249999999999,0.339875,0.383075,-0.10605,0.723161260849703,0.3179749999999999,1.353573748143971
2005-05,14.09000015258789,0.54,0.06,0.52,0.56,0.52,7.28,-1.9,0.16,1.28,1.77,4.21,2.93,-5.896045714408748,1.305245999988669,0.37,120.559998,0.296007518644142,2.58,-2.3,2.3,0.0,0.1,-0.63,97.67863520975318,3.22581,0.355375,0.3112749999999999,0.333325,0.02205,1.066151653791345,0.2922749999999999,1.3046813999666962
2005-06,15.119999885559082,0.19,0.04,0.9,0.06,0.19,2.79,3.67,-0.89,0.94,1.91,3.91,2.97,13.031480529257156,1.8044260899296785,0.44,118.190002,0.3025613118220046,5.05,2.6,3.3,1.0,2.2,1.42,35.519828865761426,3.44929,0.47024,0.31886,0.21088,0.2593599999999999,2.2298937784522,0.392945,1.313163486363772
2005-07,12.359999656677246,0.19,0.34,0.32,0.38,-0.37,6.91,1.69,-0.8,0.89,1.83,4.06,3.17,3.956455568604178,1.3055432080472773,0.43,121.300003,0.3107617631283064,0.35,-0.1,0.7,0.1,0.0,-0.33,42.71656133392175,2.45964,0.499002,0.30209775,0.19892525,0.3000767499999999,2.5084899981274376,0.47020725,1.5116644699021424
2005-08,11.399999618530272,0.27,-0.13,0.15,0.28,-0.37,-1.51,0.29,-0.98,0.84,1.67,4.32,3.48,10.930680279026571,-1.361307028092873,0.3,122.610001,0.3182694608250179,2.21,1.4,1.4,0.0,-0.2,0.19,76.76241454442025,3.88194,0.3825,0.300825,0.316675,0.0658249999999999,1.2078629509749743,0.4633009999999999,1.5857003240670478
2005-09,12.079999923706056,0.11,0.26,0.13,0.44,-0.91,1.06,0.22,-0.76,0.54,1.81,4.02,3.48,-0.1431409493575342,0.3378567623524731,0.46,115.230003,0.3139409235985031,1.6,-4.8,-0.3,1.5,2.8,-0.54,63.89919639056111,3.16185,0.3937,0.2653,0.341,0.0526999999999999,1.1545454545454543,0.4057824999999999,1.4349105400910933
2005-10,13.149999618530272,0.45,0.03,0.0,0.63,-0.32,-3.52,-2.21,1.92,0.78,1.82,4.39,3.61,-4.056261089230596,1.6491137040089976,0.54,122.5,0.2859289700802374,-2.24,-5.3,-1.9,-0.8,1.8,-0.25,43.32426472259321,4.17729,0.4103,0.1958,0.393875,0.016425,1.0417010472865758,0.4038624999999999,1.7148309783105706
2005-11,12.460000038146973,-0.17,0.29,-0.27,0.23,-0.03,5.07,0.01,-0.04,0.62,1.84,4.58,3.96,-7.494475870667838,1.2205654618958397,0.39,114.809998,0.251718200967353,3.77,0.0,0.6,-0.8,2.3,-0.5,28.453683199421192,2.33013,0.531325,0.247825,0.22085,0.310475,2.405818428797827,0.4358562499999999,1.9753123850789596
2005-12,14.850000381469728,0.55,0.05,1.27,0.52,-0.33,2.07,1.42,-1.83,0.55,1.87,4.52,3.97,2.438045944907974,-0.9902970465571536,0.56,113.0,0.2348935145439163,1.88,-2.4,1.9,0.0,-1.7,0.46,50.24452363867117,3.46956,0.45284,0.28868,0.2585,0.1943399999999999,1.751798839458414,0.4897675,1.9772736389743053
2006-01,11.239999771118164,-0.15,0.16,1.5,1.15,0.61,9.61,0.92,-2.09,0.21,1.84,4.37,4.16,8.656543876198008,-1.4002613334021086,0.47,120.989998,0.2483857902629805,3.89,2.3,1.1,-0.3,-1.1,-0.99,31.17221951590204,4.65848,0.4226999999999999,0.281175,0.2961499999999999,0.12655,1.4273172378862062,0.4520468749999999,2.3920186491673716
2006-02,11.140000343322754,0.09,0.03,0.14,-0.18,0.74,-3.98,0.62,-1.14,0.1,1.76,4.57,4.47,-4.74280003576244,0.9687428139859122,0.32,124.610001,0.2542374471638542,-0.4,-6.1,-1.9,0.3,0.9,1.02,50.96659804660909,1.61829,0.4206999999999999,0.249275,0.3300499999999999,0.0906499999999999,1.2746553552492048,0.4185531249999999,2.9119700514991824
2006-03,12.359999656677246,0.61,-0.01,0.9,0.85,0.16,4.28,1.07,-0.67,-0.01,1.66,4.59,4.6,2.653406985844642,0.0458730449987454,0.34,115.720001,0.2406841841066997,5.09,10.8,1.8,-0.7,-2.8,-0.82,42.93139215640353,2.46583,0.41932,0.27522,0.30544,0.1138799999999999,1.3728391828182294,0.4204675,2.9737536879293835
2006-04,11.539999961853027,-0.83,0.66,0.07,0.37,0.18,2.75,1.38,-0.91,0.21,1.68,4.88,4.67,9.25529092463142,-1.1149051402801868,0.45,125.199997,0.2253216300195315,2.48,12.2,-0.6,-0.5,-1.1,1.3,98.54839137065852,3.01791,0.4221749999999999,0.2581,0.319725,0.10245,1.3204316209242315,0.425196875,2.9622142949859436
2006-05,11.56999969482422,0.01,0.35,-0.41,0.56,-0.12,-7.38,0.38,0.9,0.32,1.63,5.14,4.82,2.138094828313175,-3.762870119937456,0.46,121.970001,0.2189664366349376,-2.88,1.9,-2.8,0.0,-0.3,2.56,57.06050117212656,5.11506,0.43305,0.1915,0.375475,0.0575749999999999,1.153339103801851,0.4316374999999999,3.5519874777255396
2006-06,12.539999961853027,0.76,-0.16,1.29,0.56,0.74,-0.6,0.07,0.95,0.28,1.66,5.11,4.83,1.4291059848069445,1.2741590255670898,0.56,118.279999,0.216847517580773,0.37,-4.4,-1.2,-0.3,0.6,0.25,48.00423960495189,6.4379,0.31282,0.2243399999999999,0.4628599999999999,-0.1500399999999999,0.6758415071511905,0.3761899999999999,4.733954513074176
2006-07,14.520000457763672,-0.03,-0.22,0.72,0.56,0.12,-6.75,2.06,-0.07,0.07,1.68,5.15,5.08,1.6414819840507633,0.926888843862872,0.52,121.639999,0.2259330671783347,-0.71,1.8,-1.2,0.0,-1.5,2.33,69.7031955097821,4.89791,0.332325,0.2105,0.45715,-0.1248249999999999,0.7269495789128294,0.32600625,4.740144529291644
2006-08,13.050000190734863,-0.91,0.4,-0.6,-0.24,-0.7,3.67,-0.46,-0.25,-0.13,1.69,4.99,5.12,1.2861136420790895,-0.6650465676786843,0.48,123.220001,0.2282318206909709,-1.38,5.4,0.2,0.2,-0.5,-0.5,76.11606485911693,4.29969,0.359,0.26558,0.3754,-0.0163999999999999,0.9563132658497602,0.3383699999999999,4.769288173938905
2006-09,15.050000190734863,-0.28,-0.1,0.49,0.2,0.5,1.11,-0.16,1.3,-0.29,1.73,4.73,5.02,-13.536413769188194,0.145378212249958,0.5,120.089996,0.2206850285467655,1.4,7.9,0.5,-0.4,-1.0,0.52,53.31283212838701,3.45015,0.475025,0.186525,0.3384749999999999,0.1365499999999999,1.4034271364207105,0.3883687499999999,4.735525626165853
2006-10,11.960000038146973,-0.54,0.2,-0.43,0.2,-0.37,4.98,0.47,-1.02,-0.26,1.73,4.62,4.88,-6.74912551052762,0.4852285156489389,0.61,111.480003,0.2200689000542631,1.61,6.9,-1.8,-0.3,0.2,0.28,30.79492205666724,3.50294,0.482825,0.155625,0.361575,0.12125,1.3353384498375167,0.453940625,4.729303021187146
2006-11,12.56999969482422,-0.98,0.3,-0.87,-0.27,0.49,5.88,1.49,-0.58,-0.5,1.64,4.57,5.07,-1.0329436881651222,-1.251152567159575,0.43,124.0,0.2265585783382357,0.95,-2.5,-1.0,0.2,0.1,0.05,41.19738376100709,2.58322,0.44614,0.1871799999999999,0.3666999999999999,0.07944,1.2166348513771477,0.4775525,4.651255007621926
2006-12,11.510000228881836,-0.3,0.12,-0.3,0.05,-0.01,-1.7,2.52,-0.68,-0.6,1.65,4.43,5.03,5.351919037393138,-0.4532721779199944,0.47,121.25,0.2313468662672778,3.76,5.8,1.6,0.5,0.1,2.49,27.46515214990134,3.90317,0.413375,0.191325,0.3953,0.018075,1.045724766000506,0.44093125,4.638547575676017
2007-01,11.65999984741211,-0.04,0.18,-0.04,-0.44,-0.21,2.82,1.5,-0.26,-0.39,1.64,4.68,5.07,-11.828256394588877,1.8190868671545068,0.42,118.580002,0.243265981419191,2.68,-0.3,1.2,0.7,0.2,-0.33,78.34935768087841,3.74386,0.477175,0.2129,0.310425,0.1667499999999999,1.5371667874687929,0.4367031249999999,4.549485840459022
2007-02,12.039999961853027,0.36,-0.21,0.59,0.19,0.0,-0.79,1.17,-0.6,-0.29,1.56,4.84,5.13,8.661168935685893,-0.1498799962308283,0.36,121.360001,0.2467360045787416,-3.44,3.3,-0.8,-0.3,-0.7,0.5,24.01521814636775,3.60731,0.484725,0.23055,0.284775,0.19995,1.7021332631024493,0.466778125,3.9230203918584357
2007-03,10.3100004196167,-0.05,0.15,-0.25,0.08,-0.08,2.27,0.06,0.25,-0.59,1.62,4.56,5.15,2.739061945474641,-0.7538555994595408,0.35,120.889999,0.2420978393280759,1.94,-1.7,0.8,0.7,-0.1,-0.59,60.01011097119636,8.27424,0.3839599999999999,0.2389199999999999,0.3771,0.00686,1.0181914611508882,0.439355,5.5421175180415005
2007-04,15.81999969482422,0.05,-0.22,0.22,0.4,-0.74,2.89,0.88,-0.1,-0.39,1.74,4.65,5.04,4.772015433779742,-1.590311361396468,0.44,123.370003,0.2517979536402404,5.06,5.8,0.1,0.6,2.4,-0.69,46.25697359365984,5.36318,0.398225,0.23835,0.363425,0.0347999999999999,1.095755657976199,0.397271875,5.397132908615857
2007-05,14.529999732971191,-0.11,-0.03,0.22,-0.41,-0.09,4.08,-1.04,0.59,-0.26,1.67,4.64,4.9,-0.699774683568366,-0.5167688419990046,0.6,123.839996,0.2660080034152909,2.18,4.9,1.1,-0.3,-0.4,0.05,51.169583070993895,2.68861,0.361,0.20482,0.4342,-0.0732,0.8314140948871487,0.3876174999999999,5.681593990745325
2007-06,13.510000228881836,0.33,0.09,0.44,-0.18,0.2,-0.78,0.79,1.16,0.16,1.6,4.95,4.79,7.324839406754346,-0.0550762097055401,0.7,115.720001,0.2842103781684095,2.15,-3.4,0.1,0.6,3.2,-1.18,27.583549988964567,4.14722,0.400175,0.2106,0.389175,0.0109999999999999,1.0282649193807414,0.3807656249999999,5.227111607723783
2007-07,12.779999732971191,-0.02,0.11,1.06,0.56,-0.01,-5.37,-0.58,2.3,0.05,1.6,5.0,4.95,8.21812031580249,-1.7587224424325032,0.55,115.529999,0.3356680537376638,-5.46,-0.8,2.0,0.0,-1.1,-4.46,29.49448672808864,5.683,0.43365,0.2253,0.341075,0.0925749999999999,1.271421241662391,0.4023093749999999,5.396827759815841
2007-08,15.399999618530272,-0.53,-0.3,0.51,-0.06,-0.58,-0.29,-2.94,1.27,-0.13,1.86,4.76,4.89,-0.9300859493747926,0.05190355713931,0.61,117.260002,0.3870350301887323,-2.28,6.2,-0.1,0.6,-4.9,-1.75,86.37547735659867,9.26915,0.43088,0.1412399999999999,0.42786,0.00302,1.007058383583415,0.431525,7.357801358253618
2007-09,23.670000076293945,-0.19,0.0,1.03,0.18,0.25,4.45,1.43,-0.72,0.09,2.04,4.56,4.47,8.40057820531106,-1.9048959443175415,1.35,119.970001,0.4447775291370917,4.12,1.6,1.9,0.1,5.0,-2.82,120.1111813406212,6.85645,0.417475,0.2236749999999999,0.35885,0.058625,1.1633690957224467,0.4210749999999999,7.520987399771304
2007-10,22.780000686645508,0.81,0.07,1.37,0.04,0.04,1.58,0.21,0.04,0.64,1.99,4.56,3.92,9.389091346890456,-2.6138458893348537,1.4,116.879997,0.4950310957235365,4.94,3.1,3.8,0.0,2.0,-5.17,76.95615747763763,6.00423,0.44915,0.2133499999999999,0.3374749999999999,0.111675,1.3309134009926662,0.4374906249999999,7.404286288158953
2007-11,17.84000015258789,-1.04,-0.45,-2.66,0.57,-1.07,-10.14,-4.02,3.68,0.55,2.01,4.36,3.81,8.103377491064713,-2.0300470832607886,1.17,111.849998,0.553455401836188,-2.36,3.9,1.0,2.0,-4.0,-1.76,69.83901475828036,7.5347,0.33612,0.1714,0.49248,-0.1563599999999999,0.682504873294347,0.4150374999999999,7.163779321899381
2007-12,23.209999084472656,-0.55,0.22,-0.6,0.72,-0.74,-0.73,-2.45,1.86,0.83,2.52,3.89,3.06,-3.2718689405360712,2.02252441470574,2.15,111.650002,0.6059201503728828,2.84,1.1,0.4,1.0,1.4,-2.24,123.46268807391044,9.25746,0.3853,0.1829,0.4317999999999999,-0.0465,0.8923112552107457,0.3559843749999999,7.764483950541043
2008-01,23.61000061035156,-0.1,-0.13,-1.46,0.89,-0.62,-8.25,-2.06,-0.98,0.65,2.54,3.91,3.26,-0.5081141721237636,-0.6629212388173156,1.5,106.43,0.5858162216936652,-3.26,-4.3,-2.8,-0.3,-1.9,7.96,206.2607597701661,18.18265,0.24972,0.1975,0.5529,-0.3031799999999999,0.4516549104720564,0.3150399999999999,14.020121458374165
2008-02,23.170000076293945,0.74,0.06,1.48,-1.15,0.96,-6.3,2.24,2.18,1.52,2.98,3.62,2.1,4.457413780440644,-0.6216047187511564,1.04,110.190002,0.5227818983325436,9.39,4.2,2.4,1.6,2.7,-4.3,131.5922666621614,9.36697,0.337325,0.21515,0.44755,-0.1102249999999999,0.7537146687520947,0.2833374999999999,13.568328376913104
